option,src_state,src_coord,target_state,target_coord,primitive_distance,within_horizon,edge_valid,visible_mass,hidden_mass,hidden_gamma_mass,hidden_argmax_state,hidden_argmax_coord,hidden_argmax_prob,reward,map,slip,step
fb_010_to_012,35,"(3, 17)",55,"(5, 17)",2.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-1.97,maze,0.0,13
fb_011_to_012,37,"(3, 19)",55,"(5, 17)",4.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-1.97,maze,0.0,13
fb_013_to_012,57,"(5, 19)",55,"(5, 17)",2.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-1.97,maze,0.0,13
fb_014_to_012,80,"(7, 19)",55,"(5, 17)",4.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-1.97,maze,0.0,13
fb_000_to_013,0,"(1, 1)",57,"(5, 19)",34.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-3.823573,maze,0.0,13
fb_001_to_013,4,"(1, 5)",57,"(5, 19)",30.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-1.97,maze,0.0,13
fb_002_to_013,5,"(1, 7)",57,"(5, 19)",24.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-5.567599835699999,maze,0.0,13
fb_003_to_013,11,"(1, 13)",57,"(5, 19)",18.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-1.97,maze,0.0,13
fb_004_to_013,12,"(1, 15)",57,"(5, 19)",12.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-3.823573,maze,0.0,13
fb_005_to_013,16,"(1, 19)",57,"(5, 19)",8.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-1.97,maze,0.0,13
fb_006_to_013,26,"(3, 5)",57,"(5, 19)",28.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-1.97,maze,0.0,13
fb_007_to_013,28,"(3, 7)",57,"(5, 19)",26.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-1.97,maze,0.0,13
fb_008_to_013,32,"(3, 13)",57,"(5, 19)",16.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-1.97,maze,0.0,13
fb_009_to_013,34,"(3, 15)",57,"(5, 19)",14.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-1.97,maze,0.0,13
fb_010_to_013,35,"(3, 17)",57,"(5, 19)",4.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-1.97,maze,0.0,13
fb_011_to_013,37,"(3, 19)",57,"(5, 19)",6.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-1.97,maze,0.0,13
fb_012_to_013,55,"(5, 17)",57,"(5, 19)",2.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-1.97,maze,0.0,13
fb_014_to_013,80,"(7, 19)",57,"(5, 19)",2.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-1.97,maze,0.0,13
fb_000_to_014,0,"(1, 1)",80,"(7, 19)",36.0,True,False,0.0,1.0,0.9409,23,"(3, 1)",1.0,-1.97,maze,0.0,13
fb_001_to_014,4,"(1, 5)",80,"(7, 19)",32.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-1.97,maze,0.0,13
fb_002_to_014,5,"(1, 7)",80,"(7, 19)",26.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-5.567599835699999,maze,0.0,13
fb_003_to_014,11,"(1, 13)",80,"(7, 19)",20.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-1.97,maze,0.0,13
fb_004_to_014,12,"(1, 15)",80,"(7, 19)",14.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-3.823573,maze,0.0,13
fb_005_to_014,16,"(1, 19)",80,"(7, 19)",10.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-1.97,maze,0.0,13
fb_006_to_014,26,"(3, 5)",80,"(7, 19)",30.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-1.97,maze,0.0,13
fb_007_to_014,28,"(3, 7)",80,"(7, 19)",28.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-1.97,maze,0.0,13
fb_008_to_014,32,"(3, 13)",80,"(7, 19)",18.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-1.97,maze,0.0,13
fb_009_to_014,34,"(3, 15)",80,"(7, 19)",16.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-1.97,maze,0.0,13
fb_010_to_014,35,"(3, 17)",80,"(7, 19)",6.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-1.97,maze,0.0,13
fb_011_to_014,37,"(3, 19)",80,"(7, 19)",8.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-1.97,maze,0.0,13
fb_012_to_014,55,"(5, 17)",80,"(7, 19)",4.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-1.97,maze,0.0,13
fb_013_to_014,57,"(5, 19)",80,"(7, 19)",2.0,True,True,1.0,0.0,0.0,23,"(3, 1)",0.0,-1.97,maze,0.0,13
fb_001_to_000,4,"(1, 5)",0,"(1, 1)",4.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-3.823573,maze,0.0,14
fb_002_to_000,5,"(1, 7)",0,"(1, 1)",10.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_003_to_000,11,"(1, 13)",0,"(1, 1)",16.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-5.567599835699999,maze,0.0,14
fb_004_to_000,12,"(1, 15)",0,"(1, 1)",22.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_005_to_000,16,"(1, 19)",0,"(1, 1)",26.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-3.823573,maze,0.0,14
fb_006_to_000,23,"(3, 1)",0,"(1, 1)",2.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_007_to_000,26,"(3, 5)",0,"(1, 1)",6.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_008_to_000,28,"(3, 7)",0,"(1, 1)",8.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_009_to_000,32,"(3, 13)",0,"(1, 1)",18.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_010_to_000,34,"(3, 15)",0,"(1, 1)",20.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_011_to_000,35,"(3, 17)",0,"(1, 1)",30.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_012_to_000,37,"(3, 19)",0,"(1, 1)",28.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_013_to_000,55,"(5, 17)",0,"(1, 1)",32.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_014_to_000,57,"(5, 19)",0,"(1, 1)",34.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_015_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_000_to_001,0,"(1, 1)",4,"(1, 5)",4.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-3.823573,maze,0.0,14
fb_002_to_001,5,"(1, 7)",4,"(1, 5)",6.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_003_to_001,11,"(1, 13)",4,"(1, 5)",12.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-5.567599835699999,maze,0.0,14
fb_004_to_001,12,"(1, 15)",4,"(1, 5)",18.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_005_to_001,16,"(1, 19)",4,"(1, 5)",22.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-3.823573,maze,0.0,14
fb_006_to_001,23,"(3, 1)",4,"(1, 5)",6.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_007_to_001,26,"(3, 5)",4,"(1, 5)",2.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_008_to_001,28,"(3, 7)",4,"(1, 5)",4.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_009_to_001,32,"(3, 13)",4,"(1, 5)",14.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_010_to_001,34,"(3, 15)",4,"(1, 5)",16.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_011_to_001,35,"(3, 17)",4,"(1, 5)",26.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_012_to_001,37,"(3, 19)",4,"(1, 5)",24.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_013_to_001,55,"(5, 17)",4,"(1, 5)",28.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_014_to_001,57,"(5, 19)",4,"(1, 5)",30.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_015_to_001,80,"(7, 19)",4,"(1, 5)",32.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_000_to_002,0,"(1, 1)",5,"(1, 7)",10.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-3.823573,maze,0.0,14
fb_001_to_002,4,"(1, 5)",5,"(1, 7)",6.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_003_to_002,11,"(1, 13)",5,"(1, 7)",6.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-5.567599835699999,maze,0.0,14
fb_004_to_002,12,"(1, 15)",5,"(1, 7)",12.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_005_to_002,16,"(1, 19)",5,"(1, 7)",16.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-3.823573,maze,0.0,14
fb_006_to_002,23,"(3, 1)",5,"(1, 7)",12.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_007_to_002,26,"(3, 5)",5,"(1, 7)",4.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_008_to_002,28,"(3, 7)",5,"(1, 7)",2.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_009_to_002,32,"(3, 13)",5,"(1, 7)",8.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_010_to_002,34,"(3, 15)",5,"(1, 7)",10.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_011_to_002,35,"(3, 17)",5,"(1, 7)",20.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_012_to_002,37,"(3, 19)",5,"(1, 7)",18.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_013_to_002,55,"(5, 17)",5,"(1, 7)",22.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_014_to_002,57,"(5, 19)",5,"(1, 7)",24.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_015_to_002,80,"(7, 19)",5,"(1, 7)",26.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_000_to_003,0,"(1, 1)",11,"(1, 13)",16.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-3.823573,maze,0.0,14
fb_001_to_003,4,"(1, 5)",11,"(1, 13)",12.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_002_to_003,5,"(1, 7)",11,"(1, 13)",6.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-5.567599835699999,maze,0.0,14
fb_004_to_003,12,"(1, 15)",11,"(1, 13)",6.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_005_to_003,16,"(1, 19)",11,"(1, 13)",10.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-3.823573,maze,0.0,14
fb_006_to_003,23,"(3, 1)",11,"(1, 13)",18.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_007_to_003,26,"(3, 5)",11,"(1, 13)",10.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_008_to_003,28,"(3, 7)",11,"(1, 13)",8.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_009_to_003,32,"(3, 13)",11,"(1, 13)",2.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_010_to_003,34,"(3, 15)",11,"(1, 13)",4.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_011_to_003,35,"(3, 17)",11,"(1, 13)",14.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_012_to_003,37,"(3, 19)",11,"(1, 13)",12.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_013_to_003,55,"(5, 17)",11,"(1, 13)",16.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_014_to_003,57,"(5, 19)",11,"(1, 13)",18.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_015_to_003,80,"(7, 19)",11,"(1, 13)",20.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_000_to_004,0,"(1, 1)",12,"(1, 15)",22.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-3.823573,maze,0.0,14
fb_001_to_004,4,"(1, 5)",12,"(1, 15)",18.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_002_to_004,5,"(1, 7)",12,"(1, 15)",12.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-5.567599835699999,maze,0.0,14
fb_003_to_004,11,"(1, 13)",12,"(1, 15)",6.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_005_to_004,16,"(1, 19)",12,"(1, 15)",4.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-3.823573,maze,0.0,14
fb_006_to_004,23,"(3, 1)",12,"(1, 15)",24.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_007_to_004,26,"(3, 5)",12,"(1, 15)",16.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_008_to_004,28,"(3, 7)",12,"(1, 15)",14.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_009_to_004,32,"(3, 13)",12,"(1, 15)",4.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_010_to_004,34,"(3, 15)",12,"(1, 15)",2.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_011_to_004,35,"(3, 17)",12,"(1, 15)",8.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_012_to_004,37,"(3, 19)",12,"(1, 15)",6.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_013_to_004,55,"(5, 17)",12,"(1, 15)",10.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_014_to_004,57,"(5, 19)",12,"(1, 15)",12.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_015_to_004,80,"(7, 19)",12,"(1, 15)",14.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_000_to_005,0,"(1, 1)",16,"(1, 19)",26.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-3.823573,maze,0.0,14
fb_001_to_005,4,"(1, 5)",16,"(1, 19)",22.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_002_to_005,5,"(1, 7)",16,"(1, 19)",16.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-5.567599835699999,maze,0.0,14
fb_003_to_005,11,"(1, 13)",16,"(1, 19)",10.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_004_to_005,12,"(1, 15)",16,"(1, 19)",4.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-3.823573,maze,0.0,14
fb_006_to_005,23,"(3, 1)",16,"(1, 19)",28.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_007_to_005,26,"(3, 5)",16,"(1, 19)",20.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_008_to_005,28,"(3, 7)",16,"(1, 19)",18.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_009_to_005,32,"(3, 13)",16,"(1, 19)",8.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_010_to_005,34,"(3, 15)",16,"(1, 19)",6.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_011_to_005,35,"(3, 17)",16,"(1, 19)",4.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_012_to_005,37,"(3, 19)",16,"(1, 19)",2.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_013_to_005,55,"(5, 17)",16,"(1, 19)",6.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_014_to_005,57,"(5, 19)",16,"(1, 19)",8.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_015_to_005,80,"(7, 19)",16,"(1, 19)",10.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_000_to_006,0,"(1, 1)",23,"(3, 1)",2.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_001_to_006,4,"(1, 5)",23,"(3, 1)",6.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-3.823573,maze,0.0,14
fb_002_to_006,5,"(1, 7)",23,"(3, 1)",12.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_003_to_006,11,"(1, 13)",23,"(3, 1)",18.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-5.567599835699999,maze,0.0,14
fb_004_to_006,12,"(1, 15)",23,"(3, 1)",24.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_005_to_006,16,"(1, 19)",23,"(3, 1)",28.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-3.823573,maze,0.0,14
fb_007_to_006,26,"(3, 5)",23,"(3, 1)",8.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_008_to_006,28,"(3, 7)",23,"(3, 1)",10.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_009_to_006,32,"(3, 13)",23,"(3, 1)",20.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_010_to_006,34,"(3, 15)",23,"(3, 1)",22.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_011_to_006,35,"(3, 17)",23,"(3, 1)",32.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_012_to_006,37,"(3, 19)",23,"(3, 1)",30.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_013_to_006,55,"(5, 17)",23,"(3, 1)",34.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_014_to_006,57,"(5, 19)",23,"(3, 1)",36.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_015_to_006,80,"(7, 19)",23,"(3, 1)",34.0,True,False,0.0,1.0,0.8852928099999999,76,"(7, 15)",1.0,-3.823573,maze,0.0,14
fb_000_to_007,0,"(1, 1)",26,"(3, 5)",6.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-3.823573,maze,0.0,14
fb_001_to_007,4,"(1, 5)",26,"(3, 5)",2.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_002_to_007,5,"(1, 7)",26,"(3, 5)",4.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_003_to_007,11,"(1, 13)",26,"(3, 5)",10.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-5.567599835699999,maze,0.0,14
fb_004_to_007,12,"(1, 15)",26,"(3, 5)",16.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_005_to_007,16,"(1, 19)",26,"(3, 5)",20.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-3.823573,maze,0.0,14
fb_006_to_007,23,"(3, 1)",26,"(3, 5)",8.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_008_to_007,28,"(3, 7)",26,"(3, 5)",2.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_009_to_007,32,"(3, 13)",26,"(3, 5)",12.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_010_to_007,34,"(3, 15)",26,"(3, 5)",14.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_011_to_007,35,"(3, 17)",26,"(3, 5)",24.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_012_to_007,37,"(3, 19)",26,"(3, 5)",22.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_013_to_007,55,"(5, 17)",26,"(3, 5)",26.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_014_to_007,57,"(5, 19)",26,"(3, 5)",28.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_015_to_007,80,"(7, 19)",26,"(3, 5)",30.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_000_to_008,0,"(1, 1)",28,"(3, 7)",8.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-3.823573,maze,0.0,14
fb_001_to_008,4,"(1, 5)",28,"(3, 7)",4.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_002_to_008,5,"(1, 7)",28,"(3, 7)",2.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_003_to_008,11,"(1, 13)",28,"(3, 7)",8.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-5.567599835699999,maze,0.0,14
fb_004_to_008,12,"(1, 15)",28,"(3, 7)",14.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_005_to_008,16,"(1, 19)",28,"(3, 7)",18.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-3.823573,maze,0.0,14
fb_006_to_008,23,"(3, 1)",28,"(3, 7)",10.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_007_to_008,26,"(3, 5)",28,"(3, 7)",2.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_009_to_008,32,"(3, 13)",28,"(3, 7)",10.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_010_to_008,34,"(3, 15)",28,"(3, 7)",12.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_011_to_008,35,"(3, 17)",28,"(3, 7)",22.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_012_to_008,37,"(3, 19)",28,"(3, 7)",20.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_013_to_008,55,"(5, 17)",28,"(3, 7)",24.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_014_to_008,57,"(5, 19)",28,"(3, 7)",26.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_015_to_008,80,"(7, 19)",28,"(3, 7)",28.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_000_to_009,0,"(1, 1)",32,"(3, 13)",18.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-3.823573,maze,0.0,14
fb_001_to_009,4,"(1, 5)",32,"(3, 13)",14.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_002_to_009,5,"(1, 7)",32,"(3, 13)",8.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-5.567599835699999,maze,0.0,14
fb_003_to_009,11,"(1, 13)",32,"(3, 13)",2.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_004_to_009,12,"(1, 15)",32,"(3, 13)",4.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_005_to_009,16,"(1, 19)",32,"(3, 13)",8.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-3.823573,maze,0.0,14
fb_006_to_009,23,"(3, 1)",32,"(3, 13)",20.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_007_to_009,26,"(3, 5)",32,"(3, 13)",12.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_008_to_009,28,"(3, 7)",32,"(3, 13)",10.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_010_to_009,34,"(3, 15)",32,"(3, 13)",2.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_011_to_009,35,"(3, 17)",32,"(3, 13)",12.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
fb_012_to_009,37,"(3, 19)",32,"(3, 13)",10.0,True,True,1.0,0.0,0.0,25,"(3, 3)",0.0,-1.97,maze,0.0,14
